	Country.y	Country.x	Country Code	Region	Location	peace2008	peace2009	peace2010	peace2011	peace2012	peace2013	peace2014	peace2015	peace2016	peace2017	tier2002	tier2003	tier2004	tier2005	tier2006	tier2007	tier2008	tier2009	tier2010	tier2011	tier2012	tier2013	tier2014	tier2015	tier2016	tier2017	poverty1990	poverty1991	poverty1992	poverty1993	poverty1994	poverty1995	poverty1996	poverty1997	poverty1998	poverty1999	poverty2000	poverty2001	poverty2002	poverty2003	poverty2004	poverty2005	poverty2006	poverty2007	poverty2008	poverty2009	poverty2010	poverty2011	poverty2012	poverty2013	poverty2014	poverty2015	poverty2016	poverty2017	poverty2018	gender2006	gender2007	gender2008	gender2009	gender2010	gender2011	gender2012	gender2013	gender2014	gender2015	gender2016	gender2017	gdp_per_capita1960	gdp_per_capita1961	gdp_per_capita1962	gdp_per_capita1963	gdp_per_capita1964	gdp_per_capita1965	gdp_per_capita1966	gdp_per_capita1967	gdp_per_capita1968	gdp_per_capita1969	gdp_per_capita1970	gdp_per_capita1971	gdp_per_capita1972	gdp_per_capita1973	gdp_per_capita1974	gdp_per_capita1975	gdp_per_capita1976	gdp_per_capita1977	gdp_per_capita1978	gdp_per_capita1979	gdp_per_capita1980	gdp_per_capita1981	gdp_per_capita1982	gdp_per_capita1983	gdp_per_capita1984	gdp_per_capita1985	gdp_per_capita1986	gdp_per_capita1987	gdp_per_capita1988	gdp_per_capita1989	gdp_per_capita1990	gdp_per_capita1991	gdp_per_capita1992	gdp_per_capita1993	gdp_per_capita1994	gdp_per_capita1995	gdp_per_capita1996	gdp_per_capita1997	gdp_per_capita1998	gdp_per_capita1999	gdp_per_capita2000	gdp_per_capita2001	gdp_per_capita2002	gdp_per_capita2003	gdp_per_capita2004	gdp_per_capita2005	gdp_per_capita2006	gdp_per_capita2007	gdp_per_capita2008	gdp_per_capita2009	gdp_per_capita2010	gdp_per_capita2011	gdp_per_capita2012	gdp_per_capita2013	gdp_per_capita2014	gdp_per_capita2015	gdp_per_capita2016	gdp_per_capita2017	bribes2017	bribes2016	bribes2015	bribes2014	bribes2013	bribes2012	bribes2011	bribes2010	organized_crime2017	organized_crime2016	organized_crime2015	organized_crime2014	organized_crime2013	organized_crime2012	organized_crime2011	organized_crime2010	organized_crime2009	organized_crime2008	organized_crime2007
66	Oman	OMAN	OMN	Middle East	Southwest Asia	1.467	1.438	1.561	1.743	1.887	1.806	1.889	1.947	2.016	1.983	NA	NA	NA	2	2w	3	3	2	NA	2	2	2	2	2	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	0.5903	0.596	0.5938	0.595	0.5873	0.5986	0.6053	0.6091	0.604	0.612	N/A	NA	NA	NA	NA	NA	101.2586931	105.557345	162.323339	277.9071874	342.4750102	354.0772092	401.8977815	472.5216013	598.5617338	1954.892436	2377.09138	2760.526606	2803.382615	2653.274002	3419.281382	5181.799286	5947.236986	5855.867794	5828.050235	6164.145278	6677.380582	4691.19435	4822.12278	4997.399384	5382.717069	6448.131243	5988.83521	6278.636662	6029.169254	6013.166677	6261.719017	6830.596669	7039.577431	6254.953411	6967.059664	8601.185906	8476.610511	8629.101774	9069.810206	10129.28886	12376.97936	14408.0505	15805.13226	22075.03536	16784.34616	19280.74735	20986.00036	22134.91007	21268.75637	20458.45227	16627.3643	14982.35792	NA	5.213553524	5.213553556	5.014096096	5.388554033	5.788643	5.834781891	6.002395086	5.870256179	6.571355343	6.57135535	6.551860397	6.666149005	6.805161	6.735954322	6.643157845	6.607025687	6.630323581	6.013742974	5.224852071
67	Peru	PERU	PER	South America	South America	2.06	2	2.067	2.077	1.995	2.258	2.304	2.029	2.057	1.986	NA	NA	2w	2	2w	2	2	2	NA	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.8	54.3	52.3	58.7	55.6	49.2	42.4	37.3	33.5	30.8	27.8	25.8	23.9	NA	NA	NA	NA	NA	0.6619	0.6624	0.6959	0.7024	0.6895	0.6796	0.6742	0.6787	0.7198	0.683	0.687	0.719	255.6183698	280.1533375	308.5978735	328.5083821	386.216477	445.1243163	511.9706338	505.1467462	454.1875372	494.5838639	557.0935265	604.887642	653.0061525	760.980742	934.3079462	1108.156436	1019.680967	910.2853279	757.7294725	943.1428303	1044.639888	1216.753014	1195.754399	929.5399992	921.4682401	846.7057699	762.354475	1012.252687	738.3780955	1052.913452	1210.005978	1555.980937	1589.441715	1516.466712	1900.224535	2217.784681	2260.637733	2342.06999	2202.461226	1963.410567	1996.719689	1981.243653	2059.192958	2180.250997	2448.143899	2754.780029	3171.498056	3611.21047	4208.878011	4166.093387	5022.493191	5771.565878	6387.785281	6583.116248	6491.05245	6030.343259	6049.232578	NA	3.444728613	3.937304294	3.895874326	3.761349541	3.662527504	3.868367731	4.258701521	4.066273217	3.186848402	3.026274756	2.978087069	3.124803585	3.411894874	3.882824364	4.093552025	4.349530277	4.605241186	4.447927497	3.941195652
68	Kazakhstan	KAZAKHSTAN	KAZ	Central Asia	Eastern EuropeCentral Asia	2.03	2.141	2.113	2.137	2.151	2.031	2.15	2.008	2.019	1.992	2	3	2w	2	2	2w	2	2	2w	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.7	44.5	37.5	33.9	31.6	18.2	12.7	12.1	8.2	6.5	5.5	3.8	2.9	NA	NA	NA	NA	NA	0.6928	0.6983	0.6976	0.7013	0.7055	0.701	0.7213	0.7218	0.721	0.719	0.718	0.713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1647.463231	1512.485066	1515.104059	1433.461534	1320.321622	1288.239052	1350.333866	1445.569414	1468.701798	1130.113592	1229.000958	1490.92709	1658.030785	2068.124118	2874.288291	3771.278957	5291.57565	6771.414797	8513.564645	7165.27705	9070.649972	11634.42422	12387.18982	13890.85601	12806.56511	10509.98107	7714.693568	NA	3.826678514	4.188845265	4.047189343	3.762515426	4.057915126	4.020187449	3.4283904	3.482577437	4.999779701	5.169991884	4.909149524	4.724343778	5.153319262	4.933743444	4.394766	4.754262039	4.815448149	4.554730108	4.557618155
69	Greece	GREECE	GRC	Europe	Southeast Europe	1.81	1.85	1.887	1.947	1.976	1.957	2.052	1.878	2.044	1.998	3	3	2w	2w	2	2	2	2	2	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654	0.6648	0.6727	0.6662	0.6908	0.6916	0.6716	0.6782	0.6784	0.685	0.68	0.692	533.6863812	597.287321	630.6139413	701.6204178	784.9543484	888.9219979	981.6523945	1052.120993	1134.356151	1284.212316	1494.387855	1652.326599	1899.675273	2502.814358	2828.748432	3153.235306	3390.545484	3886.374253	4694.633683	5705.949274	5893.66181	5380.267683	5579.234772	5019.878653	4852.565728	4813.71118	5656.505356	6564.884503	7598.028053	7846.678164	9600.18513	10188.36978	11176.45844	10401.98299	11091.28386	12959.32432	13749.11515	13427.83249	13472.13764	13245.18946	12042.95373	12538.17883	14110.31339	18477.57841	21955.10409	22551.73574	24801.15781	28827.32636	31997.28201	29710.9703	26917.75898	25916.29353	22242.68193	21874.8195	21760.9798	18070.77678	17890.57494	NA	4.028719044	3.968036109	3.906090926	3.794117012	3.567478567	3.353695796	3.460431503	3.595825785	5.068820477	5.251247199	5.264097592	5.496496157	5.383299899	5.273874485	5.465085302	5.643026508	5.594229452	5.977863546	6.237693752
70	Nicaragua	NICARAGUA	NIC	North America	Central America	1.91	1.911	1.924	2.021	2.006	1.931	1.882	1.947	1.975	2.002	NA	2	2	2w	2	2	2	2w	2w	2	1	1	1	2	2	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.3	NA	NA	NA	42.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6566	0.6458	0.6747	0.7002	0.7176	0.7245	0.7697	0.7715	0.7894	0.776	0.78	0.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	251.5166498	243.5612625	351.3981713	413.9194976	396.797132	854.5499049	897.7158111	916.5187095	917.1288401	951.8733523	981.0204892	1016.020743	1043.600758	1010.147277	1015.565314	1091.505157	1175.116225	1240.992617	1344.301871	1518.805386	1464.497754	1526.497938	1682.957924	1792.038045	1847.198049	1975.464707	2095.966488	2151.382047	NA	3.028080845	3.146339679	3.146339679	3.366327185	3.632417661	3.426097358	3.158639661	3.24446784	5.488888741	5.678571542	5.678571542	4.96071018	4.323743124	4.215316871	4.381713285	4.4100599	4.434745463	5.076968612	5.121153879
71	Morocco	MOROCCO	MAR	Africa	North Africa	1.82	1.856	1.861	1.887	1.867	1.897	1.915	2.002	2.086	2.004	2	1	1	1	1	1	2	2	2	2	2	2w	2w	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	16.3	NA	NA	15.3	NA	NA	NA	NA	NA	8.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5827	0.5676	0.5757	0.5926	0.5767	0.5804	0.5833	0.5845	0.5988	0.593	0.597	0.598	164.800779	158.9240913	181.1837031	196.5341123	201.2693656	206.4651522	196.3422037	202.9008861	212.810685	232.1985787	246.0880428	265.2671534	302.5983944	364.6223686	438.9164085	502.5448329	523.837337	589.7001079	689.3818559	808.5414825	1077.242942	860.4683258	835.1401895	748.8667871	667.3331806	659.8335018	838.4335711	918.6288626	1063.760775	1068.325714	1202.567531	1263.06008	1295.422632	1195.595322	1322.8704	1428.066182	1556.786387	1393.224149	1469.031945	1444.989055	1332.382358	1336.775376	1413.757176	1721.973863	1948.812275	2013.755559	2191.478567	2494.353552	2884.94776	2861.554005	2834.20472	3039.916016	2904.746728	3111.762887	3160.250851	2864.092915	2892.775561	NA	3.701605368	3.885963733	4.12505455	4.29232546	4.313071534	4.187384976	3.9229598	3.792906263	5.411418438	5.663893145	5.756513371	5.663082752	5.74167641	5.78491389	5.543325	5.590073901	5.244804409	4.931333645	5.22469911
72	NA	KOSOVO	XKX	NA	Southeast Europe	NA	NA	NA	NA	NA	1.969	1.929	1.938	2.022	2.007	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1087.762401	1490.361033	1587.505829	1969.562713	2135.332847	2190.552079	2371.662079	2788.479464	3254.860674	3209.694109	3283.211938	3712.613666	3586.15377	3877.031087	4054.721339	3574.481782	3661.429847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
73	Swaziland	SWAZILAND	SWZ	Africa	Southern Africa	NA	NA	1.966	1.995	2.028	2.069	2.056	2.102	2.074	2.01	NA	NA	NA	NA	NA	NA	NA	3	NA	2	2	2	2	2	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	NA	NA	NA	NA	NA	NA	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.67	0.665	0.67	100.4546687	120.3660327	125.6086968	144.7681512	169.8942409	179.4900074	191.5795605	181.7385228	189.0330318	243.1291725	251.5828166	297.5661504	310.7410615	456.0620709	527.0302488	557.61997	511.1251738	552.6956727	600.142673	704.0187202	898.285823	919.9497077	840.9650581	843.5656607	727.1958126	512.0161264	611.7138445	761.8758664	864.5281119	836.952679	1294.100335	1305.456157	1418.011062	1468.799	1507.042512	1768.314513	1632.530935	1709.868987	1536.930273	1480.338095	1637.450072	1437.634908	1324.996184	2020.993994	2529.633535	2873.862091	2937.360743	3047.488037	2842.43853	3032.517049	3690.239228	3934.273373	3864.760436	3587.000316	3379.896499	3047.946756	2770.199475	NA	4.684882593	NA	3.917485723	3.845333892	3.586897738	3.692068418	3.942616244	4.1194548	5.659999847	NA	5.107762122	4.75670775	5.033717869	5.149017987	5.360139337	5.683618	NA	NA	NA
74	Mozambique	MOZAMBIQUE	MOZ	Africa	Southeast Africa	1.7	1.762	1.779	1.809	1.796	1.91	2.004	1.976	1.963	2.013	NA	2	2	2	2	2w	2w	2	2w	2	2	2	2	2	2w	2w	NA	NA	NA	NA	NA	NA	69.4	NA	NA	NA	NA	NA	54.1	NA	NA	NA	NA	NA	NA	54.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	0.6883	0.7266	0.7195	0.7329	0.7251	0.735	0.7349	0.737	0.741	0.75	0.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	297.6188829	291.5253917	291.0872128	255.6884981	262.6598689	343.1994566	402.5654505	180.7958247	161.0123545	177.1997292	189.6245382	240.1242747	162.8269598	163.6143937	161.7048809	160.0176177	216.8754283	253.1096478	284.373291	301.539472	277.6486591	256.4414872	262.8840551	283.8911588	336.3318145	369.1545359	385.7567141	422.1461573	503.1277109	463.852618	419.2258149	526.5313517	566.0513873	605.9856081	623.2871141	528.3139758	382.0693304	NA	2.873544979	2.961218393	3.023916453	3.06361983	3.16657915	3.611140549	3.761740908	3.700096622	3.430832624	3.605672544	3.423985322	3.459141167	4.10899316	4.132386207	3.881143249	4.009187758	4.393438599	4.335136676	3.931023345
75	Benin	BENIN	BEN	Africa	West Africa	NA	NA	NA	NA	2.231	2.156	2.129	1.958	1.998	2.014	2	1	2	2w	2	2	2	2	2	2	2	2	2	2	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.2	33.3	NA	NA	35.2	36.2	NA	NA	NA	NA	NA	NA	NA	0.578	0.5656	0.5582	0.5643	0.5719	0.5832	0.6258	0.5885	N/A	0.625	0.636	0.652	93.02250899	95.57215471	94.46453498	99.85911389	104.339768	110.1327938	112.9408364	111.9516019	116.895066	116.0250943	114.5565965	112.5700891	134.8194079	161.9873737	174.0141491	207.3004397	208.6561538	218.4543658	263.5810576	327.821678	378.0438983	337.9781947	322.7776995	271.1292402	252.869785	244.4109989	303.3488979	344.5030708	346.7360377	311.6783039	393.6862144	385.753616	317.9628553	411.9260305	279.6665043	367.387341	387.4329246	361.1002698	379.442354	403.6237038	374.1923942	378.736054	418.6985763	519.2922847	583.4093514	601.799977	625.830092	706.0535419	820.1513498	793.45243	757.6959074	825.9427854	837.9505001	915.2674586	943.686575	783.947091	789.4404107	NA	2.418499184	2.492568989	2.433538151	NA	2.468852509	2.537809272	2.914485629	2.825556302	4.154216766	4.192299962	4.409090996	NA	4.63446143	4.590807185	3.822192171	3.843251291	4.243619595	4.228569379	3.888665399
76	Sri Lanka	SRI LANKA	LKA	South Asia	South Asia	NA	2.571	2.621	2.407	2.145	2.23	2.197	2.188	2.133	2.019	2	2	2	2	2	2w	2w	2w	NA	2w	2	2w	2w	2w	2w	2	26.1	NA	NA	NA	NA	28.8	NA	NA	NA	NA	NA	NA	22.7	NA	NA	NA	15.2	NA	NA	8.9	NA	NA	NA	6.7	NA	NA	NA	NA	NA	0.7199	0.723	0.7371	0.7402	0.7458	0.7212	0.7122	0.7019	0.6903	0.686	0.673	0.669	142.7795496	142.8380435	138.5365469	117.0719441	120.7143257	152.8526342	153.8985479	159.5058546	150.8965687	160.9129241	183.9272358	185.8595832	196.4222683	216.9941233	264.7452357	275.6273188	256.2882151	287.5661294	188.0625573	227.5137498	267.6682924	289.1200884	307.6123466	328.6054789	378.8674667	369.5016286	390.2591451	401.3808983	413.3570345	408.3563136	463.5132257	513.1442934	546.9370483	576.6592749	647.4405404	714.0686775	756.4580666	816.8164858	850.5318591	838.6223944	869.4956921	832.5588021	867.6360437	982.6418822	1066.588484	1250.028424	1437.701974	1632.961131	2041.219053	2095.443968	2808.434185	3214.013618	3350.521375	3610.289374	3820.540994	3844.89123	3835.394817	NA	3.536885452	3.770361803	3.639761363	3.531590408	3.692714898	3.9036816	3.97792928	4.111187152	4.730389595	5.018181682	5.050580927	4.759322457	5.318781337	5.828295	5.500490972	5.026207842	4.85517643	4.793622693	4.490182744
77	Guyana	GUYANA	GUY	South America	South America	NA	2.082	2.095	2.112	1.937	1.962	2.013	2.029	2.105	2.021	NA	NA	3	2	2	2w	2w	2w	2w	2	2	2w	2w	2w	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	N/A	N/A	0.7108	0.709	0.7084	0.7119	0.7085	0.701	0.702	N/A	N/A	297.6732991	315.3854595	321.5457671	282.3063385	305.3616112	327.1142227	344.1665235	370.1541723	334.8412728	358.3209366	379.8937205	395.2029189	395.2929468	420.6615817	588.1362199	663.4010019	602.6248473	590.0653705	658.4385652	683.3330327	773.1816708	729.6069588	616.9631589	628.1976888	564.526418	588.6134094	660.1415374	468.104341	551.1960875	509.3163682	533.5362054	452.3893535	492.2665978	586.9712339	713.2335202	816.5429329	925.8985582	985.046889	946.6703474	919.8665766	946.0599372	925.5825046	960.8674827	986.7958173	1045.58861	1098.455216	1945.634348	2327.058324	2576.124957	2764.306295	3044.949129	3438.825411	3799.756292	3941.114697	4031.532007	4160.269275	4529.139412	NA	NA	NA	2.921515725	3.07930175	2.996430983	3.024276054	3.1634984	3.173191906	NA	NA	4.189882585	4.348544563	4.636154909	4.476549874	4.721568012	4.743526998	4.37186206	4.172081298	3.45892912
78	Liberia	LIBERIA	LBR	Africa	Southeast Asia	NA	NA	2.148	2.159	2.131	2.048	2.014	1.963	1.998	2.023	NA	3	NA	NA	NA	2	2	2	2	2w	2w	2w	2	2	2	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.652	0.652	0.669	170.0378376	160.631571	163.9171964	167.291564	178.813389	182.973602	190.565039	198.6575501	205.5867436	222.3334591	228.0925417	234.8669851	246.4318734	252.0590088	308.4039287	355.4121105	356.7994379	391.1740209	404.9332225	445.605324	452.6320834	432.4564639	425.1953638	391.540536	392.9797706	388.2667025	381.9383214	443.9935135	479.5643599	368.8908176	183.2892117	168.9101461	110.4942877	80.19005643	65.67687672	65.01141558	72.74622475	125.4627472	140.9609018	161.5641221	183.4149991	174.1815473	177.2851087	133.4945108	149.4452549	168.6480254	178.927099	210.3733292	232.061732	303.0667491	327.4205097	379.6895803	415.0361958	454.1222236	458.4651734	452.0380717	455.3707414	NA	3.543159008	3.888530931	3.733853722	NA	3.356636675	3.9978464	NA	NA	4.654907703	4.258406288	4.449999809	NA	4.715294124	4.881342	NA	NA	NA	NA	NA
79	Haiti	HAITI	HTI	NA	Caribbean Sea	NA	2.406	2.27	2.288	2.179	2.075	2.127	2.074	2.066	2.026	2	3	NA	2w	NA	NA	NA	NA	NA	-	2w	2w	2w	2w	3	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	479.5492678	305.5553692	249.4127466	282.4227011	359.7676569	365.0113863	411.608644	450.9186159	494.2324206	462.4806524	413.7383164	393.0163027	329.7820946	387.9429725	465.3101876	505.4706206	615.8198192	674.7564147	668.2976046	662.2795182	740.9358452	766.8437623	810.2656073	830.1148117	814.5463952	739.5954363	NA	2.329369926	NA	2.576190939	2.833367765	2.96413032	2.721980717	2.6085206	NA	3.826086998	NA	3.217264724	3.852566138	4.149708055	3.477933078	3.081639	NA	NA	NA	NA
80	Bangladesh	BANGLADESH	BGD	South Asia	South Asia	2.1	2.082	2.058	2.07	2.071	2.159	2.106	1.997	2.045	2.035	2	2	3	2	2	2	2	2w	2w	2w	2	2	2	2	2	2w	NA	56.6	NA	NA	NA	50.1	NA	NA	NA	NA	48.9	NA	NA	NA	NA	40	NA	NA	NA	NA	31.5	NA	NA	NA	NA	NA	NA	NA	NA	0.627	0.6314	0.6531	0.6526	0.6702	0.6812	0.6684	0.6848	0.6973	0.704	0.698	0.719	88.69121063	97.14273018	99.57671365	101.2604912	99.50386427	105.7891703	111.6586395	121.6620934	121.5288977	133.5754367	138.2479647	131.7557632	93.02487011	117.7258149	179.045065	272.7451978	138.5922339	128.8092611	172.414696	196.4426256	222.6323509	241.8703692	215.3932576	199.3366454	208.5346351	239.0392205	227.4230256	247.072312	263.2227905	277.8178391	297.5679945	284.7255998	285.0954994	291.7144952	290.652464	319.6086944	382.9357493	389.5236244	395.2974607	397.3548219	405.6033071	402.5981152	400.6135745	432.7388972	460.7579167	484.1554071	494.0501466	541.0651484	615.7775411	681.1205368	757.6717572	835.7893401	856.342857	951.8894535	1084.56543	1210.158769	1358.779029	NA	2.536864138	2.185423845	2.109159568	2.263696099	2.232618211	2.1970989	2.496959801	2.52080788	4.200469017	3.911269912	4.046872796	4.280485134	4.430193732	4.532491484	4.70045817	4.39566945	4.184207785	4.173709127	3.58604504
81	Bosnia and Herzegovina	BOSNIA AND HERZEGOVINA	BIH	NA	Central EuropeSoutheast Europe	1.9	1.735	1.873	1.893	1.923	1.967	1.902	1.839	1.915	2.035	3	3	2	2	2	2	2	2	1	1	2	2	2w	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2	NA	NA	NA	17.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	318.0200012	485.6172767	736.9753294	978.516728	1097.644555	1246.497114	1461.75052	1524.412022	1761.537647	2214.732246	2650.642661	2968.411806	3404.321698	4180.292176	5078.314577	4701.334426	4614.829041	5054.325344	4722.013403	5042.582213	5204.243718	4584.242548	4808.405425	NA	3.436748886	3.359272619	3.135075378	NA	4.5223598	4.08553211	3.5516316	3.329598862	3.928234577	3.923883558	4.010204315	NA	6.037395	5.1952362	4.165931	4.762206396	5.063718181	4.810885616	4.568337677
82	Bolivia	BOLIVIA	BOL	South America	South America	1.96	2.041	2.037	2.045	2.021	2.062	1.969	2.025	2.038	2.045	NA	2	2w	3	2w	2	2	2	2	2	2	2	2w	2w	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.5	66.4	63.1	63.3	NA	63.1	60.6	59.9	60.1	57.3	51.3	NA	45	NA	NA	NA	NA	NA	NA	NA	0.6335	0.6574	0.6667	0.6693	0.6751	0.6862	0.7222	0.734	0.7049	0.749	0.746	0.758	152.4618458	162.6957054	174.493386	184.275535	203.6011495	223.2783299	239.374916	255.8479664	210.1898901	218.5558012	225.7482986	238.1117003	267.6869789	263.210612	428.4328638	480.0507642	533.6275535	616.667074	702.4289173	808.4191206	811.7768958	1031.516161	958.6879039	909.847761	1013.800937	865.6901106	624.71542	672.565591	697.3705601	701.4646141	709.9488612	764.1413321	791.3804293	788.3990281	806.2214519	887.4685243	958.4737662	1006.964739	1058.71875	1012.509773	1007.002869	958.2366524	913.5756423	917.3643105	978.3346485	1046.427384	1233.594435	1389.634888	1736.935051	1776.866476	1981.160705	2377.675918	2645.227753	2947.938526	3124.00031	3077.026199	3104.956089	NA	NA	2.713494978	2.709783268	2.607522368	2.395906856	2.284284994	2.671145057	2.92788101	NA	4.932120418	4.50429004	3.743685834	3.674046921	3.855279623	3.955157325	4.183366819	4.034834534	4.4423609	4.77384683
83	Gabon	GABON	GAB	NA	Central Africa	1.75	1.73	1.981	2.059	1.972	1.995	1.945	1.904	2.033	2.052	2	2	2w	2	2	2	2w	2w	2w	2	2	2	2	2w	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	283.4004647	332.5047204	358.5609752	299.2266457	411.7685848	425.2950373	453.131711	490.3076981	520.3792451	550.2859345	548.7080134	634.3151226	702.1565946	1157.150818	2425.358419	3320.824694	4533.81438	4138.857814	3439.42595	4258.763988	5869.279449	5166.313923	4717.981684	4309.04665	4407.284354	4023.581632	3990.070881	3742.656537	4253.668367	4517.927977	6251.017385	5523.198654	5566.362537	4244.913331	3958.596186	4565.580499	5111.374331	4663.140106	3827.975793	3883.325188	4116.460693	3976.104887	4102.55271	4892.011618	5685.577736	6826.880545	7141.549167	8352.817101	10094.02746	7603.660223	8754.113922	10716.2032	9774.180761	9679.759204	9692.163874	7388.984144	7179.340661	NA	NA	3.450829085	3.696471977	4.091700737	3.885332478	3.80247	NA	NA	NA	4.903667041	4.932234905	4.584026437	4.925451893	6.031629	NA	NA	NA	NA	NA
84	NA	CUBA	CUB	North America	Caribbean Sea	1.86	1.858	1.964	1.964	1.951	1.922	1.986	1.988	2.057	2.056	NA	3	3	3	3	3	3	3	3	3	3	3	3	2w	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	0.7169	0.7195	0.7176	0.7253	0.7394	0.7417	0.754	0.7317	0.74	0.74	0.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	653.2329148	779.5590533	901.3717984	1088.453907	1224.423039	1380.250601	1444.801798	1474.48163	1837.502319	2003.054352	2024.66004	2038.630096	2111.052398	2227.905625	2399.844466	2273.184149	2382.608905	2455.209164	2645.49087	2576.974727	2706.975742	2280.335931	2057.682969	2072.167419	2621.824239	2790.178221	2282.389619	2303.090535	2326.112221	2553.06976	2741.110542	2832.188893	2994.339988	3192.669378	3390.716256	3779.05707	4669.060916	5184.494227	5376.447622	5484.7763	5676.141403	6075.924306	6425.941119	6760.15344	7050.50199	7602.261218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
